Year,Date_Collected,Hatch_Date,TL,Stage,Stage2,RM,DOY,meanC
2014,6/23/2014,6/8/2014,12.4,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/8/2014,12.5,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.6,FM,2,128.1,173,18.78461538
2014,6/23/2014,6/7/2014,12.6,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.6,FM,2,119.4,173,18.78461538
2014,6/23/2014,6/7/2014,12.6,FM,2,119.4,173,18.78461538
2014,6/23/2014,6/7/2014,12.7,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.7,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.7,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.8,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.8,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.8,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/7/2014,12.8,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/6/2014,12.9,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/6/2014,13,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/6/2014,13,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/6/2014,13,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/6/2014,13.1,FM,2,119.4,173,18.78461538
2014,6/23/2014,6/6/2014,13.1,FM,2,119.4,173,18.78461538
2014,6/23/2014,6/5/2014,13.3,FM,2,122.6,173,18.78461538
2014,6/23/2014,6/2/2014,14.2,FM,2,119.4,173,18.78461538
2014,6/24/2014,6/17/2014,10,FM,2,41.2,174,18.97307692
2014,6/24/2014,6/16/2014,10.2,FM,2,41.2,174,18.97307692
2014,6/24/2014,6/16/2014,10.4,FM,2,41.2,174,18.97307692
2014,6/24/2014,6/13/2014,11.3,FM,2,41.2,174,18.97307692
2014,6/24/2014,6/13/2014,11.3,FM,2,41.2,174,18.97307692
2014,6/24/2014,6/13/2014,11.3,FM,2,33.6,174,18.97307692
2014,6/24/2014,6/11/2014,11.7,FM,2,33.6,174,18.97307692
2014,6/24/2014,6/10/2014,12.2,FM,2,41.2,174,18.97307692
2014,6/24/2014,6/7/2014,13.1,FM,2,117.9,174,18.97307692
2014,6/24/2014,6/6/2014,13.2,FM,2,117.9,174,18.97307692
2014,6/24/2014,6/6/2014,13.4,FM,2,116.9,174,18.97307692
2014,6/25/2014,6/9/2014,12.7,FM,2,88.,175,19.15769231
2014,6/25/2014,6/7/2014,13.2,FM,2,24.5,175,19.15769231
2014,6/26/2014,6/17/2014,10.7,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/16/2014,11,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/16/2014,11,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/16/2014,11,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/15/2014,11.1,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/15/2014,11.3,FM,2,85.7,176,19.28461538
2014,6/26/2014,6/15/2014,11.3,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/15/2014,11.3,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/15/2014,11.3,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/15/2014,11.3,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/14/2014,11.4,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/14/2014,11.5,FM,2,8.9,176,19.28461538
2014,6/26/2014,6/14/2014,11.5,FM,2,8.9,176,19.28461538
2014,6/26/2014,6/14/2014,11.5,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/13/2014,11.8,FM,2,8.9,176,19.28461538
2014,6/26/2014,6/13/2014,11.8,FM,2,8.9,176,19.28461538
2014,6/26/2014,6/12/2014,12,FM,2,85.7,176,19.28461538
2014,6/26/2014,6/12/2014,12.1,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/12/2014,12.2,FM,2,4.5,176,19.28461538
2014,6/26/2014,6/11/2014,12.4,FM,2,85.7,176,19.28461538
2014,6/26/2014,6/8/2014,13.2,FM,2,85.7,176,19.28461538
2014,6/26/2014,6/7/2014,13.6,FM,2,5.,176,19.28461538
2014,7/14/2014,7/4/2014,11,FM,2,59.3,194,24.90384615
2015,4/20/2015,4/11/2015,10.7,FM,2,50.3,109,12.22692308
2015,4/21/2015,4/10/2015,11.2,FM,2,32.1,110,12.43461538
2015,4/21/2015,4/9/2015,11.6,FM,2,35.2,110,12.43461538
2015,4/22/2015,4/12/2015,10.8,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/10/2015,11.5,FM,2,17.5,111,12.80769231
2015,4/22/2015,4/10/2015,11.5,FM,2,17.5,111,12.80769231
2015,4/22/2015,4/10/2015,11.6,FM,2,17.5,111,12.80769231
2015,4/22/2015,4/9/2015,11.8,FM,2,17.5,111,12.80769231
2015,4/22/2015,4/9/2015,11.8,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/8/2015,12,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/8/2015,12,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/8/2015,12,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/8/2015,12.1,FM,2,17.5,111,12.80769231
2015,4/22/2015,4/8/2015,12.1,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/6/2015,12.7,FM,2,14.4,111,12.80769231
2015,4/22/2015,4/5/2015,13,FM,2,24.7,111,12.80769231
2015,4/22/2015,4/2/2015,13.8,FM,2,17.5,111,12.80769231
2015,4/22/2015,4/2/2015,13.8,FM,2,14.4,111,12.80769231
2015,4/22/2015,3/31/2015,14.5,FM,2,14.4,111,12.80769231
2015,4/22/2015,3/31/2015,14.6,FM,2,14.4,111,12.80769231
2015,4/23/2015,4/10/2015,11.8,FM,2,5,112,13.06538462
2015,4/23/2015,4/10/2015,11.8,FM,2,5,112,13.06538462
2015,4/23/2015,4/10/2015,11.8,FM,2,5,112,13.06538462
2015,4/24/2015,4/14/2015,10.8,FM,2,119.8,113,13.17692308
2015,4/24/2015,4/13/2015,11.1,FM,2,118.3,113,13.17692308
2015,4/24/2015,4/9/2015,12.5,FM,2,119.8,113,13.17692308
2015,4/25/2015,4/15/2015,10.9,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/15/2015,11,FM,2,86,114,13.22307692
2015,4/25/2015,4/15/2015,11,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/14/2015,11.2,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/14/2015,11.2,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/14/2015,11.3,FM,2,86,114,13.22307692
2015,4/25/2015,4/13/2015,11.4,FM,2,92,114,13.22307692
2015,4/25/2015,4/13/2015,11.5,FM,2,86,114,13.22307692
2015,4/25/2015,4/13/2015,11.5,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/13/2015,11.6,FM,2,92,114,13.22307692
2015,4/25/2015,4/13/2015,11.6,FM,2,86,114,13.22307692
2015,4/25/2015,4/13/2015,11.6,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/13/2015,11.6,FM,2,81.4,114,13.22307692
2015,4/25/2015,4/12/2015,11.7,FM,2,89.6,114,13.22307692
2015,4/25/2015,4/12/2015,11.8,FM,2,92,114,13.22307692
2015,4/25/2015,4/12/2015,11.8,FM,2,89.6,114,13.22307692
2015,4/25/2015,4/12/2015,11.8,FM,2,86,114,13.22307692
2015,4/25/2015,4/12/2015,11.8,FM,2,86,114,13.22307692
2015,4/25/2015,4/12/2015,11.8,FM,2,86,114,13.22307692
2015,4/25/2015,4/12/2015,11.9,FM,2,92,114,13.22307692
2015,4/25/2015,4/12/2015,11.9,FM,2,92,114,13.22307692
2015,4/25/2015,4/12/2015,11.9,FM,2,92,114,13.22307692
2015,4/25/2015,4/12/2015,11.9,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/12/2015,11.9,FM,2,79.6,114,13.22307692
2015,4/25/2015,4/11/2015,12.1,FM,2,92,114,13.22307692
2015,4/25/2015,4/11/2015,12.1,FM,2,83.7,114,13.22307692
2015,4/25/2015,4/9/2015,12.7,FM,2,92,114,13.22307692
2015,5/17/2015,5/8/2015,10.5,FM,2,139.5,136,15.58076923
2015,5/17/2015,5/3/2015,12,FM,2,139.5,136,15.58076923
2015,5/17/2015,5/1/2015,12.7,FM,2,139.5,136,15.58076923
2015,5/17/2015,4/28/2015,13.5,FM,2,139.5,136,15.58076923
2015,5/17/2015,4/27/2015,14,FM,2,139.5,136,15.58076923
2015,5/18/2015,5/8/2015,10.8,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/8/2015,10.9,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/7/2015,11.1,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/7/2015,11.1,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/7/2015,11.2,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/7/2015,11.2,FM,2,59.8,137,15.50384615
2015,5/18/2015,5/7/2015,11.2,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/7/2015,11.3,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/7/2015,11.3,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/7/2015,11.3,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/6/2015,11.5,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/6/2015,11.6,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/5/2015,11.7,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/5/2015,11.7,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/4/2015,12,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/4/2015,12,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/4/2015,12.2,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/3/2015,12.3,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/3/2015,12.3,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/3/2015,12.4,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/3/2015,12.4,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/3/2015,12.5,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/3/2015,12.5,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/2/2015,12.6,FM,2,59.8,137,15.50384615
2015,5/18/2015,5/2/2015,12.6,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/2/2015,12.6,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/2/2015,12.7,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/2/2015,12.7,FM,2,128.1,137,15.50384615
2015,5/18/2015,5/2/2015,12.8,FM,2,133.3,137,15.50384615
2015,5/18/2015,5/2/2015,12.8,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/1/2015,12.9,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/1/2015,13,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/1/2015,13,FM,2,52.4,137,15.50384615
2015,5/18/2015,5/1/2015,13.1,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/30/2015,13.2,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/30/2015,13.2,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/30/2015,13.3,FM,2,133.3,137,15.50384615
2015,5/18/2015,4/30/2015,13.4,FM,2,128.1,137,15.50384615
2015,5/18/2015,4/29/2015,13.5,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/29/2015,13.5,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/29/2015,13.6,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/29/2015,13.6,FM,2,52.4,137,15.50384615
2015,5/18/2015,4/29/2015,13.6,FM,2,52.4,137,15.50384615
2015,5/19/2015,5/13/2015,9.8,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/11/2015,10.4,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/10/2015,10.5,FM,2,116.9,138,15.42692308
2015,5/19/2015,5/9/2015,11.0,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/9/2015,11.0,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/8/2015,11.1,FM,2,116.9,138,15.42692308
2015,5/19/2015,5/8/2015,11.1,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/8/2015,11.2,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/8/2015,11.2,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/7/2015,11.4,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/7/2015,11.5,FM,2,116.9,138,15.42692308
2015,5/19/2015,5/7/2015,11.5,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/7/2015,11.5,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/7/2015,11.6,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/6/2015,11.7,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/6/2015,11.7,FM,2,116.9,138,15.42692308
2015,5/19/2015,5/6/2015,11.8,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/6/2015,11.8,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/6/2015,11.8,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/6/2015,11.8,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/6/2015,11.9,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/6/2015,11.9,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/6/2015,11.9,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/5/2015,12.0,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/5/2015,12,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/5/2015,12.1,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/4/2015,12.3,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/4/2015,12.3,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/4/2015,12.4,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/4/2015,12.4,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/4/2015,12.5,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/4/2015,12.5,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/3/2015,12.6,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/3/2015,12.6,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/3/2015,12.6,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/3/2015,12.7,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/3/2015,12.8,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/2/2015,12.9,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/2/2015,12.9,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/2/2015,12.9,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/2/2015,12.9,FM,2,113.3,138,15.42692308
2015,5/19/2015,5/2/2015,12.9,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/2/2015,13,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/2/2015,13.1,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/2/2015,13.1,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/1/2015,13.2,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/1/2015,13.2,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/1/2015,13.3,FM,2,117.7,138,15.42692308
2015,5/19/2015,5/1/2015,13.4,FM,2,41.2,138,15.42692308
2015,5/19/2015,5/1/2015,13.4,FM,2,41.2,138,15.42692308
2015,5/19/2015,4/30/2015,13.6,FM,2,117.7,138,15.42692308
2015,5/19/2015,4/30/2015,13.6,FM,2,117.7,138,15.42692308
2015,5/19/2015,4/28/2015,14.2,FM,2,117.7,138,15.42692308
2015,5/19/2015,4/26/2015,14.8,FM,2,117.7,138,15.42692308
2015,5/20/2015,5/10/2015,10.8,FM,2,92.2,139,15.38461538
2015,5/20/2015,5/10/2015,10.9,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/10/2015,11,FM,2,19.7,139,15.38461538
2015,5/20/2015,5/9/2015,11.2,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/8/2015,11.4,FM,2,98.5,139,15.38461538
2015,5/20/2015,5/7/2015,11.9,FM,2,98.5,139,15.38461538
2015,5/20/2015,5/6/2015,12.0,FM,2,104.4,139,15.38461538
2015,5/20/2015,5/6/2015,12,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/6/2015,12.2,FM,2,98.5,139,15.38461538
2015,5/20/2015,5/5/2015,12.3,FM,2,26.8,139,15.38461538
2015,5/20/2015,5/4/2015,12.6,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/3/2015,13,FM,2,26.8,139,15.38461538
2015,5/20/2015,5/3/2015,13,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/2/2015,13.2,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/2/2015,13.3,FM,2,100.5,139,15.38461538
2015,5/20/2015,5/2/2015,13.4,FM,2,13.9,139,15.38461538
2015,5/20/2015,5/1/2015,13.5,FM,2,13.9,139,15.38461538
2015,5/20/2015,4/30/2015,14,FM,2,13.9,139,15.38461538
2015,5/20/2015,4/24/2015,15.6,FM,2,13.9,139,15.38461538
2015,5/20/2015,4/24/2015,15.7,FM,2,13.9,139,15.38461538
2015,5/21/2015,5/11/2015,10.9,FM,2,4.2,140,15.40384615
2015,5/21/2015,5/10/2015,11.2,FM,2,4.2,140,15.40384615
2015,5/21/2015,5/9/2015,11.4,FM,2,10,140,15.40384615
2015,5/21/2015,5/9/2015,11.4,FM,2,8.1,140,15.40384615
2015,5/21/2015,5/9/2015,11.5,FM,2,10,140,15.40384615
2015,5/21/2015,5/7/2015,12.1,FM,2,8.1,140,15.40384615
2015,5/21/2015,5/6/2015,12.3,FM,2,3.3,140,15.40384615
2015,5/21/2015,5/6/2015,12.5,FM,2,8.1,140,15.40384615
2015,5/21/2015,5/4/2015,13,FM,2,8.1,140,15.40384615
2016,4/21/2016,4/6/2016,12.5,FM,2,86.9,111,13.20384615
2016,4/21/2016,4/3/2016,13.2,FM,2,86.9,111,13.20384615
2016,5/16/2016,5/2/2016,12,FM,2,72.1,136,15.93846154
2016,5/17/2016,5/10/2016,10,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/8/2016,10.5,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/8/2016,10.7,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/8/2016,10.7,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/8/2016,10.7,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/7/2016,11,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/7/2016,11,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/7/2016,11,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/7/2016,11,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/7/2016,11,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/6/2016,11.1,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/6/2016,11.1,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/6/2016,11.3,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/6/2016,11.3,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/5/2016,11.5,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/5/2016,11.5,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/5/2016,11.6,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/5/2016,11.6,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/4/2016,11.7,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/4/2016,11.7,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/4/2016,11.7,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/4/2016,11.8,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/4/2016,11.9,FM,2,57.9,137,15.95599308
2016,5/17/2016,5/3/2016,12,FM,2,52.4,137,15.95599308
2016,5/17/2016,5/3/2016,12.1,FM,2,124.8,137,15.95599308
2016,5/17/2016,5/2/2016,12.3,FM,2,57.9,137,15.95599308
2016,5/17/2016,4/30/2016,13.1,FM,2,124.8,137,15.95599308
2016,5/17/2016,4/29/2016,13.4,FM,2,52.4,137,15.95599308
2016,5/17/2016,4/28/2016,13.5,FM,2,52.4,137,15.95599308
2016,5/18/2016,5/9/2016,10.6,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/9/2016,10.6,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/8/2016,10.9,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/8/2016,10.9,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/8/2016,11,FM,2,119.5,138,15.87173077
2016,5/18/2016,5/7/2016,11.1,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.1,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/7/2016,11.1,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/7/2016,11.2,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.3,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.3,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.3,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.3,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.3,FM,2,17.7,138,15.87173077
2016,5/18/2016,5/7/2016,11.3,FM,2,17.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.4,FM,2,119.5,138,15.87173077
2016,5/18/2016,5/6/2016,11.4,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.4,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.5,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.5,FM,2,17.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.6,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.6,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.6,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/6/2016,11.6,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/5/2016,11.7,FM,2,108.6,138,15.87173077
2016,5/18/2016,5/5/2016,11.7,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/5/2016,11.7,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/5/2016,11.8,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/5/2016,11.9,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/5/2016,11.9,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/5/2016,11.9,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/5/2016,11.9,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/4/2016,12,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12.1,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12.1,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12.1,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12.2,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/4/2016,12.2,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/3/2016,12.3,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/3/2016,12.3,FM,2,106.5,138,15.87173077
2016,5/18/2016,5/3/2016,12.4,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/2/2016,12.7,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/1/2016,12.9,FM,2,113.7,138,15.87173077
2016,5/18/2016,5/1/2016,13,FM,2,113.7,138,15.87173077
2016,5/18/2016,4/30/2016,13.2,FM,2,113.7,138,15.87173077
2016,5/18/2016,4/19/2016,16.7,FM,2,113.7,138,15.87173077
2016,5/19/2016,5/10/2016,10.6,FM,2,84.1,139,15.66019231
2016,5/19/2016,5/9/2016,10.9,FM,2,84.1,139,15.66019231
2016,5/19/2016,5/8/2016,11.2,FM,2,79.3,139,15.66019231
2016,5/19/2016,5/8/2016,11.3,FM,2,94.8,139,15.66019231
2016,5/19/2016,5/7/2016,11.4,FM,2,94.8,139,15.66019231
2016,5/19/2016,5/7/2016,11.5,FM,2,94.8,139,15.66019231
2016,5/19/2016,5/7/2016,11.5,FM,2,79.3,139,15.66019231
2016,5/19/2016,5/6/2016,11.8,FM,2,79.3,139,15.66019231
2016,5/19/2016,5/5/2016,12.1,FM,2,94.8,139,15.66019231
2016,7/11/2016,7/3/2016,10.3,FM,2,72.9,192,18.12307692
2016,7/12/2016,7/2/2016,10.9,FM,2,50.9,193,18.48461538
2016,7/13/2016,7/7/2016,9.6,FM,2,98.6,194,18.84615385
2016,7/13/2016,7/5/2016,10.3,FM,2,33.6,194,18.84615385
2016,7/14/2016,7/7/2016,9.9,FM,2,89.3,195,19.32879615
2016,7/14/2016,7/7/2016,10,FM,2,83.7,195,19.32879615
2017,5/23/2017,5/15/2017,10.2,FM,2,52.4,142,11.28461538
2017,5/23/2017,5/15/2017,10.3,FM,2,52.4,142,11.28461538
2017,5/23/2017,5/10/2017,11.8,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/9/2017,12,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/9/2017,12,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/9/2017,12,FM,2,52.4,142,11.28461538
2017,5/23/2017,5/9/2017,12,FM,2,52.4,142,11.28461538
2017,5/23/2017,5/9/2017,12.2,FM,2,52.4,142,11.28461538
2017,5/23/2017,5/8/2017,12.3,FM,2,52.4,142,11.28461538
2017,5/23/2017,5/8/2017,12.4,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/8/2017,12.5,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/5/2017,13.2,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/5/2017,13.4,FM,2,57.9,142,11.28461538
2017,5/23/2017,5/2/2017,14.1,FM,2,52.4,142,11.28461538
2017,5/24/2017,5/15/2017,10.6,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/14/2017,10.9,FM,2,10,143,11.46153846
2017,5/24/2017,5/14/2017,11.0,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/14/2017,11.0,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/13/2017,11.1,FM,2,10,143,11.46153846
2017,5/24/2017,5/12/2017,11.4,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/12/2017,11.4,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/12/2017,11.6,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/12/2017,11.6,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/11/2017,11.7,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/11/2017,11.8,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/11/2017,11.9,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/10/2017,12,FM,2,10,143,11.46153846
2017,5/24/2017,5/10/2017,12,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/10/2017,12.1,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/10/2017,12.2,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/10/2017,12.2,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/9/2017,12.3,FM,2,9.6,143,11.46153846
2017,5/24/2017,5/9/2017,12.3,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/9/2017,12.3,FM,2,8.1,143,11.46153846
2017,5/24/2017,5/9/2017,12.3,FM,2,8.1,143,11.46153846
